"OHRTHR49",2,0.0,1.0,3,59.77697,0.0192705,0.0000008342234,6.359651E-10,,,,,,;
"OHRTHR50",1,0.0,1.0,3,59.81608,0.0192225,0.000000928938,5.858861E-10,,,,,,;
"OHRTHR50",2,0.0,1.0,3,59.84939,0.01923801,0.0000009072869,5.941308E-10,,,,,,;
"OHRTHR51",1,0.0,1.0,3,59.80368,0.01923197,0.0000008576877,6.340524E-10,,,,,,;
"OHRTHR51",2,0.0,1.0,3,59.83352,0.01921228,0.000001022828,5.117421E-10,,,,,,;
"OHRTHR52",1,0.0,1.0,3,59.97079,0.01922895,0.0000008416891,6.294844E-10,,,,,,;
"OHRTHR52",2,0.0,1.0,3,59.96547,0.01924576,0.0000008900205,5.902561E-10,,,,,,;
"OHRTHR53",1,0.0,1.0,3,59.86466,0.01922205,0.0000009153465,5.824838E-10,,,,,,;
"OHRTHR53",2,0.0,1.0,3,59.97329,0.01925239,0.0000008930977,0.00000000059092,,,,,,;
"OHRTHR54",1,0.0,1.0,3,59.75526,0.01920357,0.0000009830287,5.538688E-10,,,,,,;
"OHRTHR54",2,0.0,1.0,3,59.87613,0.01928139,0.0000008224095,6.329387E-10,,,,,,;
"OHRTHR55",1,0.0,1.0,3,59.84218,0.01920516,0.0000009086425,5.809673E-10,,,,,,;
"OHRTHR55",2,0.0,1.0,3,59.809,0.01923128,0.0000009117926,6.020017E-10,,,,,,;
